Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,<26 yrs (# ),26-32 yrs (#),33-40 yrs (#),41-48 yrs (#),49-56 yrs (#),57-64 yrs (#),Over 64 yrs (#),FTE Count,Student Count,Student to Nurse Ratio
1.7173333333333334,1.72,a-phya-i1,2022-23,Westborough - Westborough High,03210505,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          1.0,1178,1178.0
7.258181818181819,5,a-phya-i1,2022-23,Westfield - Abner Gibbs,03250020,          0.0,          0.0,          0.1,          0.0,          0.0,          1.0,          0.0,          1.1,153,139.0909090909091
7.3551515151515146,5,a-phya-i1,2022-23,Westfield - Fort Meadow Early Childhood Center,03250003,          0.0,          0.0,          0.1,          1.0,          0.0,          0.0,          0.0,          1.1,133,120.90909090909089
7.195151515151514,5,a-phya-i1,2022-23,Westfield - Franklin Ave,03250015,          0.0,          0.0,          0.1,          1.0,          0.0,          0.0,          0.0,          1.1,166,150.9090909090909
-11.733333333333333,1,a-phya-i1,2022-23,Westfield - Highland,03250025,          0.0,          0.0,          0.1,          0.0,          0.0,          0.0,          0.0,          0.1,370,3700.0
6.351515151515152,5,a-phya-i1,2022-23,Westfield - Munger Hill,03250033,          0.0,          0.0,          0.1,          1.0,          0.0,          0.0,          0.0,          1.1,340,309.09090909090907
6.346666666666667,5,a-phya-i1,2022-23,Westfield - Paper Mill,03250036,          0.0,          0.0,          0.1,          0.0,          1.0,          0.0,          0.0,          1.1,341,310.0
6.424242424242424,5,a-phya-i1,2022-23,Westfield - Southampton Road,03250040,          0.0,          0.0,          0.1,          0.0,          0.0,          1.0,          0.0,          1.1,325,295.45454545454544
5.391746031746032,5,a-phya-i1,2022-23,Westfield - Westfield High,03250505,          0.0,          0.0,          2.1,          0.0,          0.0,          0.0,          0.0,          2.1,1027,489.04761904761904
4.761212121212122,4.76,a-phya-i1,2022-23,Westfield - Westfield Intermediate School,03250075,          0.0,          0.0,          0.1,          0.0,          1.0,          0.0,          0.0,          1.1,668,607.2727272727273
4.64969696969697,4.65,a-phya-i1,2022-23,Westfield - Westfield Middle School,03250310,          0.0,          0.0,          1.1,          0.0,          0.0,          0.0,          0.0,          1.1,691,628.1818181818181
5.367272727272728,5,a-phya-i1,2022-23,Westfield - Westfield Technical Academy,03250605,          0.0,          0.0,          0.1,          1.0,          0.0,          0.0,          0.0,          1.1,543,493.63636363636357
0,1,a-phya-i1,2022-23,Westfield - Westfield Virtual School,03250705,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,79
7.36,5,a-phya-i1,2022-23,Westford - Abbot Elementary,03260004,          0.0,          0.0,          0.0,          0.0,          2.0,          1.0,          0.0,          3.0,360,120.0
7.276,5,a-phya-i1,2022-23,Westford - Blanchard Middle,03260310,          0.0,          0.0,          0.0,          3.0,          1.0,          0.0,          0.0,          4.0,543,135.75
6.197333333333333,5,a-phya-i1,2022-23,Westford - Col John Robinson,03260025,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,338,338.0
6.256,5,a-phya-i1,2022-23,Westford - Day Elementary,03260007,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,327,327.0
0,1,a-phya-i1,2022-23,Westford - John A. Crisafulli Elementary School,03260045,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,335
6.032,5,a-phya-i1,2022-23,Westford - Nabnasset,03260015,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          0.0,          1.0,369,369.0
7.5986666666666665,5,a-phya-i1,2022-23,Westford - Rita E. Miller Elementary School,03260055,          0.0,          0.0,          1.0,          0.0,          2.0,          1.0,          0.0,          4.0,301,75.25
4.736,4.74,a-phya-i1,2022-23,Westford - Stony Brook School,03260330,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          0.0,          1.0,612,612.0
2.577777777777778,2.58,a-phya-i1,2022-23,Westford - Westford Academy,03260505,          0.0,          0.0,          0.0,          0.0,          1.0,          0.5,          0.0,          1.5,1525,1016.6666666666666
7.445333333333333,5,a-phya-i1,2022-23,Westhampton - Westhampton Elementary School,03270005,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,104,104.0
5.793333333333333,5,a-phya-i1,2022-23,Weston - Country,03300010,          0.0,          0.0,          0.0,          0.0,          0.0,          0.8,          0.0,          0.8,331,413.75
5.6355555555555545,5,a-phya-i1,2022-23,Weston - Field Elementary School,03300012,          0.0,          0.0,          0.0,          0.6,          0.0,          0.0,          0.0,          0.6,266,443.33333333333337
3.74,3.74,a-phya-i1,2022-23,Weston - Weston High,03300505,          0.0,          0.0,          0.0,          0.0,          0.8,          0.0,          0.0,          0.8,639,798.75
0,1,a-phya-i1,2022-23,Weston - Weston Middle,03300305,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,444
6.293333333333333,5,a-phya-i1,2022-23,Weston - Woodland,03300015,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          0.0,          1.0,320,320.0
7.077333333333334,5,a-phya-i1,2022-23,Westport - Alice A Macomber,03310015,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          1.0,173,173.0
5.648,5,a-phya-i1,2022-23,Westport - Westport Elementary,03310030,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          1.0,441,441.0
5.781333333333333,5,a-phya-i1,2022-23,Westport - Westport Middle-High School,03310515,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,          0.0,          2.0,832,416.0
6.954666666666666,5,a-phya-i1,2022-23,Westwood - Deerfield School,03350010,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          1.0,196,196.0
6.357333333333333,5,a-phya-i1,2022-23,Westwood - Downey,03350012,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,308,308.0
4.474666666666667,4.47,a-phya-i1,2022-23,Westwood - E W Thurston Middle,03350305,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,661,661.0
6.592,5,a-phya-i1,2022-23,Westwood - Martha Jones,03350017,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          1.0,264,264.0
0,1,a-phya-i1,2022-23,Westwood - Paul Hanlon,03350015,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,230
5.908405797101449,5,a-phya-i1,2022-23,Westwood - Westwood High,03350505,          0.0,          0.0,          0.0,          1.0,          0.3,          1.0,          0.0,          2.3,902,392.1739130434783
7.68,5,a-phya-i1,2022-23,Westwood - Westwood Integrated Preschool,03350050,          0.0,          0.0,          0.0,          0.0,          0.7,          0.0,          0.0,          0.7,42,60.00000000000001
6.469333333333333,5,a-phya-i1,2022-23,Westwood - William E Sheehan,03350025,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,287,287.0
4.330666666666667,4.33,a-phya-i1,2022-23,Weymouth - Academy Avenue,03360005,          0.0,          0.0,          0.0,          0.5,          0.0,          0.0,          0.0,          0.5,344,688.0
5.024,5,a-phya-i1,2022-23,Weymouth - Frederick C Murphy,03360050,          0.0,          0.0,          0.0,          0.5,          0.0,          0.0,          0.0,          0.5,279,558.0
6.101333333333334,5,a-phya-i1,2022-23,Weymouth - Johnson Early Childhood Center,03360003,          0.0,          0.0,          0.0,          0.0,          0.5,          0.0,          0.0,          0.5,178,356.0
5.248,5,a-phya-i1,2022-23,Weymouth - Lawrence W Pingree,03360065,          0.0,          0.0,          0.5,          0.0,          0.0,          0.0,          0.0,          0.5,258,516.0
4.8133333333333335,4.81,a-phya-i1,2022-23,Weymouth - Maria Weston Chapman Middle School,03360020,          0.0,          0.0,          0.0,          1.0,          1.0,          0.0,          0.0,          2.0,1195,597.5
5.237333333333333,5,a-phya-i1,2022-23,Weymouth - Ralph Talbot,03360085,          0.0,          0.0,          0.0,          0.5,          0.0,          0.0,          0.0,          0.5,259,518.0
5.525333333333333,5,a-phya-i1,2022-23,Weymouth - Thomas V Nash,03360060,          0.0,          0.0,          0.0,          0.0,          0.0,          0.5,          0.0,          0.5,232,464.0
4.266666666666667,4.27,a-phya-i1,2022-23,Weymouth - Thomas W. Hamilton Primary School,03360105,          0.0,          0.0,          0.0,          0.5,          0.0,          0.0,          0.0,          0.5,350,700.0
4.362666666666667,4.36,a-phya-i1,2022-23,Weymouth - Wessagusset,03360110,          0.0,          0.0,          0.0,          0.0,          0.5,          0.0,          0.0,          0.5,341,682.0
4.145066666666667,4.15,a-phya-i1,2022-23,Weymouth - Weymouth High School,03360505,          0.0,          0.0,          1.0,          1.0,          0.5,          0.0,          0.0,          2.5,1807,722.8
6.101333333333334,5,a-phya-i1,2022-23,Weymouth - William Seach,03360080,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          1.0,356,356.0
7.317333333333333,5,a-phya-i1,2022-23,Whately - Whately Elementary,03370005,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          1.0,128,128.0
5.605333333333333,5,a-phya-i1,2022-23,Whitman-Hanson - Hanson Middle School,07800315,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          1.0,449,449.0
5.413333333333333,5,a-phya-i1,2022-23,Whitman-Hanson - Indian Head,07800035,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          1.0,485,485.0
5.728,5,a-phya-i1,2022-23,Whitman-Hanson - John H Duval,07800030,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          1.0,426,426.0
5.429333333333333,5,a-phya-i1,2022-23,Whitman-Hanson - Louise A Conley,07800010,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,482,482.0
2.6666666666666665,2.67,a-phya-i1,2022-23,Whitman-Hanson - The Pre-School Academy at Whitman Hanson,07800001,          0.0,          0.0,          0.0,          0.1,          0.0,          0.0,          0.0,          0.1,100,1000.0
3.8361904761904757,3.84,a-phya-i1,2022-23,Whitman-Hanson - Whitman Hanson Regional,07800505,          0.0,          0.0,          0.0,          1.4,          0.0,          0.0,          0.0,          1.4,1093,780.7142857142858
5.312,5,a-phya-i1,2022-23,Whitman-Hanson - Whitman Middle,07800310,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          1.0,504,504.0
4.594666666666667,4.59,a-phya-i1,2022-23,Whittier Regional Vocational Technical - Whittier Regional Vocational,08850605,          0.0,          0.0,          0.0,          0.0,          0.0,          2.0,          0.0,          2.0,1277,638.5
7.322666666666667,5,a-phya-i1,2022-23,Williamsburg - Anne T. Dunphy School,03400020,          0.0,          0.0,          0.0,          0.0,          0.6,          0.4,          0.0,          1.0,127,127.0
7.237333333333333,5,a-phya-i1,2022-23,Wilmington - Boutwell,03420005,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          0.0,          1.0,143,143.0
6.656,5,a-phya-i1,2022-23,Wilmington - North Intermediate,03420060,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          1.0,252,252.0
5.936,5,a-phya-i1,2022-23,Wilmington - Shawsheen Elementary,03420025,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          1.0,387,387.0
7.221333333333333,5,a-phya-i1,2022-23,Wilmington - West Intermediate,03420080,          0.0,          1.0,          0.0,          0.0,          0.0,          1.0,          0.0,          2.0,292,146.0
5.8133333333333335,5,a-phya-i1,2022-23,Wilmington - Wilmington High,03420505,          0.0,          0.0,          0.0,          0.0,          0.0,          1.6,          0.0,          1.6,656,410.0
6.317333333333333,5,a-phya-i1,2022-23,Wilmington - Wilmington Middle School,03420330,          0.0,          0.0,          0.0,          0.0,          1.0,          1.0,          0.0,          2.0,631,315.5
5.733333333333333,5,a-phya-i1,2022-23,Wilmington - Woburn Street,03420020,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          1.0,425,425.0
6.298666666666667,5,a-phya-i1,2022-23,Winchendon - Memorial,03430040,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,319,319.0
0,1,a-phya-i1,2022-23,Winchendon - Murdock Academy for Success,03430405,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,22
6.597333333333333,5,a-phya-i1,2022-23,Winchendon - Murdock High School,03430515,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          0.0,          1.0,263,263.0
6.565333333333333,5,a-phya-i1,2022-23,Winchendon - Murdock Middle School,03430315,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          0.0,          1.0,269,269.0
7.216,5,a-phya-i1,2022-23,Winchendon - Toy Town Elementary,03430050,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          1.0,          2.0,294,147.0
0,1,a-phya-i1,2022-23,Winchendon - Winchendon PreSchool Program,03430010,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,72
6.16,5,a-phya-i1,2022-23,Winchester - Ambrose Elementary,03440045,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          1.0,345,345.0
6.250666666666667,5,a-phya-i1,2022-23,Winchester - Lincoln Elementary,03440005,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          1.0,328,328.0
5.477333333333333,5,a-phya-i1,2022-23,Winchester - Lynch Elementary,03440020,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,473,473.0
6.156444444444444,5,a-phya-i1,2022-23,Winchester - McCall Middle,03440305,          0.0,          0.0,          1.0,          0.0,          1.0,          1.0,          0.0,          3.0,1037,345.6666666666667
6.261333333333333,5,a-phya-i1,2022-23,Winchester - Muraco Elementary,03440040,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          1.0,326,326.0
5.648,5,a-phya-i1,2022-23,Winchester - Vinson-Owen Elementary,03440025,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          1.0,441,441.0
5.0496,5,a-phya-i1,2022-23,Winchester - Winchester High School,03440505,          0.0,          0.2,          0.4,          1.0,          0.9,          0.0,          0.0,          2.5,1383,553.2
5.701333333333333,5,a-phya-i1,2022-23,Winthrop - Arthur T. Cummings Elementary School,03460020,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,431,431.0
5.381333333333333,5,a-phya-i1,2022-23,Winthrop - William P. Gorman/Fort Banks Elementary,03460015,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,491,491.0
0,1,a-phya-i1,2022-23,Winthrop - Winthrop High School,03460505,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,594
5.733333333333333,5,a-phya-i1,2022-23,Winthrop - Winthrop Middle School,03460305,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          1.0,425,425.0
5.953939393939395,5,a-phya-i1,2022-23,Woburn - Clyde Reeves,03470040,          0.0,          0.0,          1.1,          0.0,          0.0,          0.0,          0.0,          1.1,422,383.6363636363636
5.616,5,a-phya-i1,2022-23,Woburn - Daniel L Joyce Middle School,03470410,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,447,447.0
6.4387878787878785,5,a-phya-i1,2022-23,Woburn - Goodyear Elementary School,03470005,          0.0,          0.0,          0.1,          0.0,          1.0,          0.0,          0.0,          1.1,322,292.7272727272727
6.109090909090909,5,a-phya-i1,2022-23,Woburn - Hurld-Wyman Elementary School,03470020,          0.0,          0.0,          0.1,          1.0,          0.0,          0.0,          0.0,          1.1,390,354.5454545454545
5.258666666666667,5,a-phya-i1,2022-23,Woburn - John F Kennedy Middle School,03470405,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          1.0,514,514.0
7.035151515151514,5,a-phya-i1,2022-23,Woburn - Linscott-Rumford,03470025,          0.0,          0.0,          0.1,          0.0,          0.0,          1.0,          0.0,          1.1,199,180.9090909090909
6.463030303030304,5,a-phya-i1,2022-23,Woburn - Malcolm White,03470055,          0.0,          0.0,          0.1,          0.0,          1.0,          0.0,          0.0,          1.1,317,288.18181818181813
7.015757575757576,5,a-phya-i1,2022-23,Woburn - Mary D Altavesta,03470065,          0.0,          0.0,          0.1,          0.0,          1.0,          0.0,          0.0,          1.1,203,184.54545454545453
6.623030303030303,5,a-phya-i1,2022-23,Woburn - Shamrock,03470043,          0.0,          0.0,          0.1,          0.0,          1.0,          0.0,          0.0,          1.1,284,258.1818181818182
4.858666666666666,4.86,a-phya-i1,2022-23,Woburn - Woburn High,03470505,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,          2.0,1178,589.0
4.88,4.88,a-phya-i1,2022-23,Worcester - Belmont Street Community,03480020,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          1.0,585,585.0
6.101333333333334,5,a-phya-i1,2022-23,Worcester - Burncoat Middle School,03480405,          0.0,          0.0,          0.0,          0.0,          1.0,          1.0,          0.0,          2.0,712,356.0
1.712,1.71,a-phya-i1,2022-23,Worcester - Burncoat Senior High,03480503,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          1.0,1179,1179.0
6.72,5,a-phya-i1,2022-23,Worcester - Burncoat Street,03480035,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          1.0,240,240.0
6.432,5,a-phya-i1,2022-23,Worcester - Canterbury,03480045,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          0.0,          1.0,294,294.0
6.864,5,a-phya-i1,2022-23,Worcester - Chandler Elementary Community,03480050,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          1.0,          2.0,426,213.0
5.856,5,a-phya-i1,2022-23,Worcester - Chandler Magnet,03480052,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          1.0,402,402.0
5.706666666666667,5,a-phya-i1,2022-23,Worcester - City View,03480053,          0.0,          1.0,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,430,430.0
5.397333333333333,5,a-phya-i1,2022-23,Worcester - Claremont Academy,03480350,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          0.0,          1.0,488,488.0
6.570666666666667,5,a-phya-i1,2022-23,Worcester - Clark St Community,03480055,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          1.0,268,268.0
5.941333333333334,5,a-phya-i1,2022-23,Worcester - Columbus Park,03480060,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          1.0,386,386.0
4.416,4.42,a-phya-i1,2022-23,Worcester - Doherty Memorial High,03480512,          0.0,          0.0,          2.0,          0.0,          0.0,          0.0,          0.0,          2.0,1344,672.0
6.297435897435897,5,a-phya-i1,2022-23,Worcester - Elm Park Community,03480095,          0.0,          1.0,          0.3,          0.0,          0.0,          0.0,          0.0,          1.3,415,319.2307692307692
6.085333333333334,5,a-phya-i1,2022-23,Worcester - Flagg Street,03480090,          1.0,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,359,359.0
6.804,5,a-phya-i1,2022-23,Worcester - Forest Grove Middle,03480415,          0.0,          2.5,          0.5,          0.0,          0.0,          0.0,          1.0,          4.0,897,224.25
6.890666666666666,5,a-phya-i1,2022-23,Worcester - Francis J McGrath Elementary,03480177,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,208,208.0
6.065777777777777,5,a-phya-i1,2022-23,Worcester - Gates Lane,03480110,          0.0,          0.5,          1.0,          0.0,          0.0,          0.0,          0.0,          1.5,544,362.6666666666667
6.648888888888888,5,a-phya-i1,2022-23,Worcester - Goddard School/Science Technical,03480100,          0.0,          0.0,          1.5,          0.0,          0.0,          0.0,          0.0,          1.5,380,253.33333333333334
-14.773333333333333,1,a-phya-i1,2022-23,Worcester - Grafton Street,03480115,          0.0,          0.0,          0.0,          0.0,          0.1,          0.0,          0.0,          0.1,427,4270.0
7.276444444444445,5,a-phya-i1,2022-23,Worcester - Head Start,03480002,          0.0,          0.0,          0.0,          0.0,          2.0,          1.0,          0.0,          3.0,407,135.66666666666666
6.688,5,a-phya-i1,2022-23,Worcester - Heard Street,03480136,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,246,246.0
6.016,5,a-phya-i1,2022-23,Worcester - Jacob Hiatt Magnet,03480140,          0.0,          1.0,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,372,372.0
7.082666666666666,5,a-phya-i1,2022-23,Worcester - La Familia Dual Language School,03480025,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          0.0,          1.0,172,172.0
6.357333333333333,5,a-phya-i1,2022-23,Worcester - Lake View,03480145,          0.0,          1.0,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,308,308.0
6.709333333333333,5,a-phya-i1,2022-23,Worcester - Lincoln Street,03480160,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          1.0,242,242.0
6.426666666666667,5,a-phya-i1,2022-23,Worcester - May Street,03480175,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          1.0,295,295.0
6.9013333333333335,5,a-phya-i1,2022-23,Worcester - Midland Street,03480185,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,206,206.0
4.933333333333334,4.93,a-phya-i1,2022-23,Worcester - Nelson Place,03480200,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,575,575.0
7.549333333333333,5,a-phya-i1,2022-23,Worcester - Norrback Avenue,03480202,          0.0,          2.0,          0.5,          1.0,          0.0,          2.5,          0.0,          6.0,507,84.5
6.870153846153847,5,a-phya-i1,2022-23,Worcester - North High,03480515,          1.0,          3.5,          1.0,          0.0,          0.0,          1.0,          0.0,          6.5,1377,211.84615384615384
7.154962962962964,5,a-phya-i1,2022-23,Worcester - Quinsigamond,03480210,          0.0,          2.0,          1.0,          0.5,          1.0,          0.0,          0.0,          4.5,713,158.44444444444446
7.0229333333333335,5,a-phya-i1,2022-23,Worcester - Rice Square,03480215,          0.0,          1.0,          1.0,          0.0,          0.0,          0.5,          0.0,          2.5,458,183.2
7.245333333333333,5,a-phya-i1,2022-23,Worcester - Roosevelt,03480220,          0.5,          1.5,          1.0,          0.0,          0.0,          1.0,          0.0,          4.0,566,141.5
6.384484848484848,5,a-phya-i1,2022-23,Worcester - South High Community,03480520,          0.0,          3.5,          0.0,          1.0,          1.0,          0.0,          0.0,          5.5,1666,302.90909090909093
7.117866666666666,5,a-phya-i1,2022-23,Worcester - Sullivan Middle,03480423,          0.0,          0.5,          2.0,          0.5,          1.0,          1.0,          0.0,          5.0,827,165.4
5.946666666666666,5,a-phya-i1,2022-23,Worcester - Tatnuck,03480230,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,385,385.0
6.064,5,a-phya-i1,2022-23,Worcester - Thorndyke Road,03480235,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,363,363.0
5.92,5,a-phya-i1,2022-23,Worcester - Union Hill School,03480240,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          1.0,390,390.0
6.8053333333333335,5,a-phya-i1,2022-23,Worcester - University Pk Campus School,03480285,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          1.0,224,224.0
5.472,5,a-phya-i1,2022-23,Worcester - Vernon Hill School,03480280,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          0.0,          1.0,474,474.0
7.290666666666667,5,a-phya-i1,2022-23,Worcester - Wawecus Road School,03480026,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          0.0,          1.0,133,133.0
7.489122807017544,5,a-phya-i1,2022-23,Worcester - West Tatnuck,03480260,          0.0,          1.0,          1.3,          1.0,          0.0,          0.0,          0.5,          3.8,364,95.78947368421053
-17.973333333333333,1,a-phya-i1,2022-23,Worcester - Woodland Academy,03480030,          0.0,          0.0,          0.1,          0.0,          0.0,          0.0,          0.0,          0.1,487,4870.0
0,1,a-phya-i1,2022-23,Worcester - Worcester Arts Magnet School,03480225,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,368
6.026666666666666,5,a-phya-i1,2022-23,Worcester - Worcester East Middle,03480420,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,          0.0,          2.0,740,370.0
5.388444444444444,5,a-phya-i1,2022-23,Worcester - Worcester Technical High,03480605,          0.0,          2.0,          0.0,          1.0,          0.0,          0.0,          0.0,          3.0,1469,489.6666666666667
7.594666666666667,5,a-phya-i1,2022-23,Worthington - R. H. Conwell,03490010,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,76,76.0
6.032,5,a-phya-i1,2022-23,Wrentham - Charles E Roderick,03500010,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          1.0,369,369.0
6.448,5,a-phya-i1,2022-23,Wrentham - Delaney,03500003,          0.0,          0.0,          0.6,          0.0,          1.4,          0.0,          0.0,          2.0,582,291.0
5.464888888888889,5,a-phya-i1,2021-22,Abby Kelley Foster Charter Public (District) - Abby Kelley Foster Charter Public School,04450105,          0.0,          0.0,          2.0,          1.0,          0.0,          0.0,          0.0,          3.0,1426,475.3333333333333
0,1,a-phya-i1,2021-22,Abington - Abington Early Education Program,00010001,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,76
4.874666666666666,4.87,a-phya-i1,2021-22,Abington - Abington High,00010505,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          0.0,          1.0,586,586.0
4.549333333333333,4.55,a-phya-i1,2021-22,Abington - Abington Middle School,00010405,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,647,647.0
5.168,5,a-phya-i1,2021-22,Abington - Beaver Brook Elementary,00010020,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          0.0,          1.0,531,531.0
6.325333333333333,5,a-phya-i1,2021-22,Abington - Woodsdale Elementary School,00010015,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,314,314.0
-1.0666666666666667,1,a-phya-i1,2021-22,Academy Of the Pacific Rim Charter Public (District) - Academy Of the Pacific Rim Charter Public School,04120530,          0.0,          0.0,          0.0,          0.3,          0.0,          0.0,          0.0,          0.3,510,1700.0
5.070107526881721,5,a-phya-i1,2021-22,Acton-Boxborough - Acton-Boxborough Regional High,06000505,          0.0,          0.0,          0.0,          0.0,          1.0,          2.1,          0.0,          3.1,1703,549.3548387096774
5.595151515151515,5,a-phya-i1,2021-22,Acton-Boxborough - Blanchard Memorial School,06000005,          0.0,          1.0,          0.0,          0.0,          0.0,          0.1,          0.0,          1.1,496,450.9090909090909
6.147878787878788,5,a-phya-i1,2021-22,Acton-Boxborough - C.T. Douglas Elementary School,06000020,          0.0,          0.0,          0.0,          0.0,          0.0,          0.1,          1.0,          1.1,382,347.27272727272725
0,1,a-phya-i1,2021-22,Acton-Boxborough - Carol Huebner Early Childhood Program,06000001,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,106
6.046060606060607,5,a-phya-i1,2021-22,Acton-Boxborough - Luther Conant School,06000030,          0.0,          0.0,          0.0,          0.0,          0.0,          1.1,          0.0,          1.1,403,366.3636363636363
5.818181818181818,5,a-phya-i1,2021-22,Acton-Boxborough - McCarthy-Towne School,06000015,          0.0,          0.0,          0.0,          0.0,          0.0,          1.1,          0.0,          1.1,450,409.09090909090907
5.803636363636364,5,a-phya-i1,2021-22,Acton-Boxborough - Merriam School,06000010,          0.0,          0.0,          0.0,          0.0,          0.0,          1.1,          0.0,          1.1,453,411.8181818181818
